pageid,tags,timestamp,userid,revid,content,user,parentid,minor,size
47512,[],2006-10-15T05:43:09Z,2478442,81540558,,Dwachter,81540184,,26508
47512,[],2006-10-15T05:40:00Z,2478442,81540184,,Dwachter,81540019,,26502
47512,[],2006-10-15T05:38:40Z,2478442,81540019,,Dwachter,81532644,,26468
47512,[],2006-10-15T04:35:22Z,2478442,81532644,,Dwachter,81319309,,26426
47512,[],2006-10-14T01:07:35Z,1972969,81319309,,Brusegadi,81284620,,26312
47512,[],2006-10-13T21:17:26Z,0,81284620,,64.201.7.190,81066966,,26337
47512,[],2006-10-12T19:38:18Z,8072,81066966,,William M. Connolley,81065465,,26312
47512,[],2006-10-12T19:30:04Z,2466798,81065465,,Dalton McGuinty,80985408,,26312
47512,[],2006-10-12T10:37:10Z,2138786,80985408,,Info D,80903629,,26312
47512,[],2006-10-11T23:02:04Z,1168278,80903629,,Casper2k3,80903571,,26311
47512,[],2006-10-11T23:01:43Z,0,80903571,,222.154.246.29,80903493,,26300
47512,[],2006-10-11T23:01:12Z,0,80903493,,222.154.246.29,80903243,,26301
47512,[],2006-10-11T22:59:37Z,1168278,80903243,,Casper2k3,80903200,,26311
47512,[],2006-10-11T22:59:18Z,0,80903200,,222.154.246.29,80903198,,26312
47512,[],2006-10-11T22:59:17Z,0,80903198,,222.154.246.29,80902822,,26313
47512,[],2006-10-11T22:56:43Z,1168278,80902822,,Casper2k3,80902610,,26311
47512,[],2006-10-11T22:55:35Z,0,80902610,,222.154.246.29,80902438,,25941
47512,[],2006-10-11T22:54:32Z,0,80902438,,222.154.246.29,80902255,,25951
47512,[],2006-10-11T22:53:20Z,1574574,80902255,,AntiVandalBot,80902246,,26311
47512,[],2006-10-11T22:53:18Z,0,80902246,,222.154.246.29,80901570,,23509
47512,[],2006-10-11T22:48:44Z,1168278,80901570,,Casper2k3,80901534,,26311
47512,[],2006-10-11T22:48:27Z,0,80901534,,222.154.246.29,80901322,,26272
47512,[],2006-10-11T22:46:56Z,0,80901322,,222.154.246.29,80691130,,26316
47512,[],2006-10-10T21:29:20Z,2440056,80691130,,Listenschöpfer,80432089,,26311
47512,[],2006-10-09T15:58:55Z,0,80432089,,67.91.128.114,80431972,,26300
47512,[],2006-10-09T15:58:10Z,0,80431972,,67.91.128.114,80328348,,26315
47512,[],2006-10-09T01:22:57Z,84417,80328348,,Vsmith,80303123,,26300
47512,[],2006-10-08T22:52:38Z,0,80303123,,68.181.239.60,79671516,,26313
47512,[],2006-10-05T16:24:30Z,84417,79671516,,Vsmith,79666607,,26300
47512,[],2006-10-05T15:52:43Z,0,79666607,,199.216.126.50,79665805,,26339
47512,[],2006-10-05T15:47:33Z,247414,79665805,,TeaDrinker,79665738,,26300
47512,[],2006-10-05T15:47:03Z,1319348,79665738,,Dipics,79665661,,26315
47512,[],2006-10-05T15:46:25Z,0,79665661,,199.216.126.50,79665570,,26457
47512,[],2006-10-05T15:45:47Z,0,79665570,,199.216.126.50,79665456,,26343
47512,[],2006-10-05T15:45:05Z,0,79665456,,199.216.126.50,79665020,,26319
47512,[],2006-10-05T15:42:14Z,0,79665020,,199.216.126.50,79664939,,26327
47512,[],2006-10-05T15:41:46Z,0,79664939,,199.216.126.50,79664811,,26334
47512,[],2006-10-05T15:40:57Z,0,79664811,,199.216.126.50,79664680,,26315
47512,[],2006-10-05T15:40:11Z,0,79664680,,199.216.126.50,79640234,,26308
47512,[],2006-10-05T12:46:30Z,1574574,79640234,,AntiVandalBot,79640228,,26300
47512,[],2006-10-05T12:46:26Z,0,79640228,,194.82.220.24,79087154,,26305
47512,[],2006-10-02T18:46:45Z,2282580,79087154,,KonaScout,79086425,,26300
47512,[],2006-10-02T18:42:50Z,2282580,79086425,,KonaScout,78389624,,26191
47512,[],2006-09-28T22:21:19Z,938404,78389624,,K,78384155,,25843
47512,[],2006-09-28T21:49:59Z,0,78384155,,68.14.25.205,78066251,,25865
47512,[],2006-09-27T08:27:58Z,8072,78066251,,William M. Connolley,78015918,,25843
47512,[],2006-09-27T01:02:15Z,2318845,78015918,,MapleTree,77995510,,25872
47512,[],2006-09-26T22:45:28Z,8072,77995510,,William M. Connolley,77991191,,25843
47512,[],2006-09-26T22:14:04Z,2318845,77991191,,MapleTree,77649427,,25872
47512,[],2006-09-25T02:41:05Z,0,77649427,,68.88.226.191,77426010,,25842
47512,[],2006-09-23T21:53:51Z,79741,77426010,,Spiffy sperry,77333858,,25814
47512,[],2006-09-23T09:58:41Z,0,77333858,,195.195.166.31,77146854,,25902
47512,[],2006-09-22T10:39:42Z,8072,77146854,,William M. Connolley,77145210,,25814
47512,[],2006-09-22T10:21:18Z,0,77145210,,141.157.242.154,77107242,,25893
47512,[],2006-09-22T03:20:28Z,0,77107242,,66.45.145.191,77107169,,25814
47512,[],2006-09-22T03:19:45Z,0,77107169,,66.45.145.191,76947047,,25835
47512,[],2006-09-21T08:23:37Z,603177,76947047,,"Can't sleep, clown will eat me",76947006,,25818
47512,[],2006-09-21T08:23:12Z,0,76947006,,194.205.155.130,76946875,,25945
47512,[],2006-09-21T08:21:44Z,0,76946875,,194.205.155.130,76460132,,25868
47512,[],2006-09-18T20:18:02Z,96897,76460132,,Jpgordon,76456658,,25818
47512,[],2006-09-18T19:18:40Z,0,76456658,,207.62.21.2,76456581,,25439
47512,[],2006-09-18T19:18:10Z,0,76456581,,207.62.21.2,76456323,,25399
47512,[],2006-09-18T19:16:35Z,0,76456323,,207.62.21.2,76456247,,25367
47512,[],2006-09-18T19:16:20Z,0,76456247,,207.62.21.2,76419990,,25343
47512,[],2006-09-18T15:07:55Z,1473716,76419990,,John254,76418858,,25818
47512,[],2006-09-18T14:59:48Z,0,76418858,,24.129.157.145,76248101,,347
47512,[],2006-09-17T16:48:58Z,16980,76248101,,Dragons flight,76247767,,25818
47512,[],2006-09-17T16:46:30Z,0,76247767,,195.93.21.98,76247514,,25881
47512,[],2006-09-17T16:44:38Z,0,76247514,,195.93.21.98,75957680,,25915
47512,[],2006-09-15T23:31:10Z,84417,75957680,,Vsmith,75955128,,25818
47512,[],2006-09-15T23:14:12Z,0,75955128,,24.69.63.173,75771727,,25896
47512,[],2006-09-14T21:39:32Z,8072,75771727,,William M. Connolley,75770742,,25818
47512,[],2006-09-14T21:33:53Z,0,75770742,,70.50.74.136,75765379,,12547
47512,[],2006-09-14T21:02:19Z,0,75765379,,203.214.150.129,75765281,,12547
47512,[],2006-09-14T21:01:47Z,0,75765281,,203.214.150.129,75484029,,25805
47512,[],2006-09-13T11:11:48Z,1574574,75484029,,AntiVandalBot,75483994,,25818
47512,[],2006-09-13T11:11:27Z,0,75483994,,82.110.221.62,75483924,,25
47512,[],2006-09-13T11:10:38Z,0,75483924,,82.110.221.62,75264483,,25820
47512,[],2006-09-12T10:13:16Z,8072,75264483,,William M. Connolley,75259060,,25818
47512,[],2006-09-12T09:20:15Z,0,75259060,,193.128.166.225,75107718,,25972
47512,[],2006-09-11T15:23:13Z,16980,75107718,,Dragons flight,75105840,,25818
47512,[],2006-09-11T15:11:10Z,0,75105840,,83.138.189.75,75094433,,27048
47512,[],2006-09-11T13:52:35Z,96897,75094433,,Jpgordon,75093648,,26899
47512,[],2006-09-11T13:47:00Z,0,75093648,,213.249.155.238,75090435,,26901
47512,[],2006-09-11T13:20:43Z,0,75090435,,193.82.160.225,73076008,,26899
47512,[],2006-08-31T19:07:23Z,124135,73076008,,Atlant,73075211,,26919
47512,[],2006-08-31T19:02:27Z,0,73075211,,24.213.132.9,73075122,,27017
47512,[],2006-08-31T19:01:54Z,0,73075122,,24.213.132.9,72652288,,27010
47512,[],2006-08-29T18:20:43Z,16980,72652288,,Dragons flight,72577513,,26919
47512,[],2006-08-29T09:34:54Z,0,72577513,,217.41.238.15,72467703,,26916
47512,[],2006-08-28T21:08:36Z,1158101,72467703,,Outriggr,72313663,,26853
47512,[],2006-08-28T03:03:11Z,66,72313663,,Bryan Derksen,71709791,,26853
47512,[],2006-08-25T00:23:12Z,603177,71709791,,"Can't sleep, clown will eat me",71709572,,26785
47512,[],2006-08-25T00:21:50Z,0,71709572,,202.72.35.26,71595146,,26077
47512,[],2006-08-24T13:53:48Z,1903116,71595146,,Weser,71416360,,26785
47512,[],2006-08-23T17:15:13Z,337270,71416360,,Nethgirb,71225315,,26647
47512,[],2006-08-22T19:28:43Z,1215485,71225315,,Cydebot,71058966,,26470
47512,[],2006-08-21T23:04:43Z,897817,71058966,,Peter Horn,71058069,,26502
47512,[],2006-08-21T22:59:29Z,897817,71058069,,Peter Horn,71056557,,26377
47512,[],2006-08-21T22:50:18Z,897817,71056557,,Peter Horn,71055531,,26269
47512,[],2006-08-21T22:44:05Z,897817,71055531,,Peter Horn,70365273,,26302
47512,[],2006-08-18T04:51:04Z,0,70365273,,150.101.235.10,70365148,,26008
47512,[],2006-08-18T04:50:08Z,0,70365148,,150.101.235.10,69629679,,26042
47512,[],2006-08-14T18:20:10Z,200307,69629679,,Zoz,69628904,,26008
47512,[],2006-08-14T18:15:53Z,0,69628904,,169.139.180.100,69442561,,26454
47512,[],2006-08-13T20:10:18Z,200121,69442561,,Bikeable,69442329,,26008
47512,[],2006-08-13T20:08:53Z,0,69442329,,141.157.244.228,68836596,,26071
47512,[],2006-08-10T16:06:08Z,84417,68836596,,Vsmith,68830082,,26008
47512,[],2006-08-10T15:28:17Z,0,68830082,,217.41.233.69,68794054,,26076
47512,[],2006-08-10T10:43:32Z,398691,68794054,,AlexD,68280967,,26008
47512,[],2006-08-07T22:34:26Z,170134,68280967,,MGTom,68228377,,25976
47512,[],2006-08-07T17:51:21Z,0,68228377,,62.168.125.219,68089336,,25950
47512,[],2006-08-06T23:32:20Z,1598166,68089336,,CPWinter,67835245,,25950
47512,[],2006-08-05T15:38:35Z,247414,67835245,,TeaDrinker,67834664,,25965
47512,[],2006-08-05T15:34:06Z,0,67834664,,141.157.215.96,67204496,,26025
47512,[],2006-08-02T08:10:58Z,8072,67204496,,William M. Connolley,67202990,,25965
47512,[],2006-08-02T07:56:14Z,0,67202990,,60.225.142.79,67129189,,25968
47512,[],2006-08-01T22:36:45Z,1386816,67129189,,Mattisse,67128469,,25965
47512,[],2006-08-01T22:32:24Z,200121,67128469,,Bikeable,67128151,,25941
47512,[],2006-08-01T22:30:41Z,0,67128151,,85.168.6.60,67125719,,26101
47512,[],2006-08-01T22:16:54Z,0,67125719,,85.168.6.60,67125452,,26093
47512,[],2006-08-01T22:15:16Z,0,67125452,,85.168.6.60,67124606,,26096
47512,[],2006-08-01T22:10:07Z,0,67124606,,85.168.6.60,66982205,,26039
47512,[],2006-08-01T04:33:54Z,131030,66982205,,Mac Davis,66886369,,25941
47512,[],2006-07-31T17:33:22Z,0,66886369,,207.232.120.2,66162470,,25942
47512,[],2006-07-27T14:15:20Z,1235130,66162470,,Carboncopy,64847923,,25791
47512,[],2006-07-20T13:35:20Z,6716,64847923,,Shoaler,64643380,,25790
47512,[],2006-07-19T11:23:38Z,895918,64643380,,Stedrayton,64643265,,25754
47512,[],2006-07-19T11:22:37Z,895918,64643265,,Stedrayton,64643187,,25754
47512,[],2006-07-19T11:22:00Z,895918,64643187,,Stedrayton,64643069,,25758
47512,[],2006-07-19T11:21:02Z,895918,64643069,,Stedrayton,64638783,,25787
47512,[],2006-07-19T10:37:50Z,0,64638783,,82.110.109.171,64630993,,25800
47512,[],2006-07-19T09:19:08Z,1627155,64630993,,Baguio,64630950,,25795
47512,[],2006-07-19T09:18:44Z,1627155,64630950,,Baguio,64630885,,25782
47512,[],2006-07-19T09:18:15Z,1627155,64630885,,Baguio,64630857,,25746
47512,[],2006-07-19T09:17:55Z,1627155,64630857,,Baguio,64142322,,25747
47512,[],2006-07-16T17:37:59Z,743289,64142322,,Wdk,63695639,,25736
47512,[],2006-07-14T00:18:41Z,62058,63695639,,DragonflySixtyseven,63695616,,25711
47512,[],2006-07-14T00:18:29Z,0,63695616,,220.239.152.62,63695480,,92
47512,[],2006-07-14T00:17:26Z,0,63695480,,220.239.152.62,63695386,,25705
47512,[],2006-07-14T00:16:37Z,1022601,63695386,,Tawkerbot2,63695381,,25711
47512,[],2006-07-14T00:16:34Z,0,63695381,,220.239.152.62,63601855,,25707
47512,[],2006-07-13T14:11:28Z,603177,63601855,,"Can't sleep, clown will eat me",63601556,,25711
47512,[],2006-07-13T14:09:33Z,1786982,63601556,,Ryan arnel,63240303,,25700
47512,[],2006-07-11T15:40:26Z,1283662,63240303,,TEPutnam,63049404,,25711
47512,[],2006-07-10T14:33:12Z,0,63049404,,66.82.9.52,62190657,,25524
47512,[],2006-07-05T14:52:33Z,872018,62190657,,Storm Horizon,62189091,,25524
47512,[],2006-07-05T14:42:17Z,338251,62189091,,PrimeCupEevee,62189087,,25522
47512,[],2006-07-05T14:42:16Z,0,62189087,,194.176.64.66,62189040,,25544
47512,[],2006-07-05T14:41:55Z,0,62189040,,194.176.64.66,62188718,,25546
47512,[],2006-07-05T14:39:45Z,0,62188718,,194.176.64.66,61975564,,25566
47512,[],2006-07-04T05:54:30Z,16980,61975564,,Dragons flight,61975348,,25524
47512,[],2006-07-04T05:52:09Z,0,61975348,,81.110.254.206,61392332,,25539
47512,[],2006-06-30T16:11:14Z,0,61392332,,86.141.147.79,61392169,,25524
47512,[],2006-06-30T16:10:11Z,0,61392169,,86.141.147.79,60842954,,25573
47512,[],2006-06-27T14:37:22Z,16980,60842954,,Dragons flight,60837087,,25523
47512,[],2006-06-27T13:54:15Z,1692864,60837087,,Asskikr1001,60837035,,25708
47512,[],2006-06-27T13:53:50Z,1692864,60837035,,Asskikr1001,60836912,,25798
47512,[],2006-06-27T13:52:51Z,1692864,60836912,,Asskikr1001,60724110,,25613
47512,[],2006-06-26T21:08:45Z,8072,60724110,,William M. Connolley,60722868,,25523
47512,[],2006-06-26T21:00:51Z,0,60722868,,204.56.7.1,60714414,,25685
47512,[],2006-06-26T20:08:36Z,8072,60714414,,William M. Connolley,60713356,,25523
47512,[],2006-06-26T20:02:07Z,1688442,60713356,,Ecoconservant,58927864,,25685
47512,[],2006-06-16T11:48:49Z,1627155,58927864,,Baguio,58927823,,25570
47512,[],2006-06-16T11:48:21Z,1627155,58927823,,Baguio,58847783,,25569
47512,[],2006-06-15T23:07:16Z,716320,58847783,,Kotjze,58847730,,25523
47512,[],2006-06-15T23:06:54Z,0,58847730,,125.236.44.48,58540974,,25521
47512,[],2006-06-14T07:36:04Z,0,58540974,,82.159.136.235,58225156,,25523
47512,[],2006-06-12T16:13:55Z,0,58225156,,216.223.241.213,57850800,,25460
47512,[],2006-06-10T09:52:40Z,527862,57850800,,Bluebot,57350662,,25449
47512,[],2006-06-07T13:23:39Z,16980,57350662,,Dragons flight,57349736,,25452
47512,[],2006-06-07T13:14:11Z,0,57349736,,164.6.246.13,57335975,,26378
47512,[],2006-06-07T10:42:48Z,8072,57335975,,William M. Connolley,57331219,,25452
47512,[],2006-06-07T09:47:25Z,895918,57331219,,Stedrayton,57233879,,25515
47512,[],2006-06-06T20:09:04Z,338251,57233879,,PrimeCupEevee,57233755,,25452
47512,[],2006-06-06T20:08:20Z,0,57233755,,167.219.0.140,57233748,,25444
47512,[],2006-06-06T20:08:17Z,886732,57233748,,Anonymous anonymous,57233589,,25452
47512,[],2006-06-06T20:07:16Z,0,57233589,,167.219.0.140,57192107,,25445
47512,[],2006-06-06T15:37:36Z,0,57192107,,209.12.199.13,57128055,,25452
47512,[],2006-06-06T05:07:29Z,1329099,57128055,,Ssilvers,57040175,,25451
47512,[],2006-06-05T19:01:10Z,8072,57040175,,William M. Connolley,57030806,,25322
47512,[],2006-06-05T17:59:25Z,0,57030806,,86.131.188.71,55633161,,25323
47512,[],2006-05-28T21:47:48Z,8072,55633161,,William M. Connolley,55632581,,25322
47512,[],2006-05-28T21:43:50Z,825275,55632581,,Thegreatdr,55632428,,25759
47512,[],2006-05-28T21:42:43Z,825275,55632428,,Thegreatdr,55632382,,25749
47512,[],2006-05-28T21:42:24Z,825275,55632382,,Thegreatdr,55631607,,25735
47512,[],2006-05-28T21:37:02Z,825275,55631607,,Thegreatdr,55631547,,25477
47512,[],2006-05-28T21:36:41Z,825275,55631547,,Thegreatdr,55631479,,25480
47512,[],2006-05-28T21:36:13Z,8072,55631479,,William M. Connolley,55630030,,25322
47512,[],2006-05-28T21:25:35Z,825275,55630030,,Thegreatdr,55610769,,25416
47512,[],2006-05-28T19:15:00Z,1022601,55610769,,Tawkerbot2,55610757,,25321
47512,[],2006-05-28T19:14:53Z,0,55610757,,82.35.213.53,55059785,,126
47512,[],2006-05-25T12:54:23Z,8072,55059785,,William M. Connolley,55055627,,25321
47512,[],2006-05-25T12:16:41Z,1502558,55055627,,REEEP,54940378,,25404
47512,[],2006-05-24T19:57:01Z,823248,54940378,,Michel M Verstraete,54933930,,25321
47512,[],2006-05-24T19:19:22Z,1022601,54933930,,Tawkerbot2,54933914,,25317
47512,[],2006-05-24T19:19:16Z,0,54933914,,80.192.56.127,54920852,,23647
47512,[],2006-05-24T18:00:33Z,1498168,54920852,,Kcoghlan,54911869,,25317
47512,[],2006-05-24T16:58:37Z,632866,54911869,,TheKMan,54911796,,25298
47512,[],2006-05-24T16:57:55Z,0,54911796,,62.30.166.54,54516942,,56
47512,[],2006-05-22T12:40:29Z,1022601,54516942,,Tawkerbot2,54516936,,25298
47512,[],2006-05-22T12:40:22Z,0,54516936,,194.242.148.30,54497694,,25325
47512,[],2006-05-22T08:49:24Z,101805,54497694,,Viriditas,54497464,,25298
47512,[],2006-05-22T08:47:03Z,0,54497464,,194.82.141.215,54484309,,25310
47512,[],2006-05-22T06:11:28Z,603177,54484309,,"Can't sleep, clown will eat me",54484197,,25298
47512,[],2006-05-22T06:10:15Z,0,54484197,,210.86.98.136,54430033,,31059
47512,[],2006-05-21T23:11:39Z,385328,54430033,,TBadger,54429838,,25298
47512,[],2006-05-21T23:10:30Z,0,54429838,,24.66.94.140,54381954,,25431
47512,[],2006-05-21T17:55:06Z,16980,54381954,,Dragons flight,54373079,,25298
47512,[],2006-05-21T16:51:13Z,0,54373079,,195.166.234.18,54329789,,25302
47512,[],2006-05-21T09:42:20Z,8072,54329789,,William M. Connolley,54313156,,25298
47512,[],2006-05-21T06:12:37Z,0,54313156,,63.77.61.145,53939843,,25294
47512,[],2006-05-18T23:05:58Z,1022601,53939843,,Tawkerbot2,53939821,,25203
47512,[],2006-05-18T23:05:50Z,0,53939821,,203.173.161.250,53939361,,18550
47512,[],2006-05-18T23:02:42Z,0,53939361,,203.173.161.250,53310451,,21964
47512,[],2006-05-15T13:18:27Z,8072,53310451,,William M. Connolley,53309830,,25203
47512,[],2006-05-15T13:13:28Z,0,53309830,,145.99.202.92,53194492,,25218
47512,[],2006-05-14T19:58:33Z,8072,53194492,,William M. Connolley,53135459,,25203
47512,[],2006-05-14T10:54:10Z,0,53135459,,145.99.202.92,52645817,,25216
47512,[],2006-05-11T12:03:13Z,84417,52645817,,Vsmith,52645472,,25203
47512,[],2006-05-11T11:59:46Z,0,52645472,,194.72.50.161,52378323,,20256
47512,[],2006-05-09T21:25:20Z,377299,52378323,,NHSavage,52242984,,25203
47512,[],2006-05-09T01:18:54Z,84417,52242984,,Vsmith,52242754,,25183
47512,[],2006-05-09T01:16:59Z,0,52242754,,203.97.9.145,52242492,,25210
47512,[],2006-05-09T01:14:57Z,0,52242492,,203.97.9.145,52225644,,25188
47512,[],2006-05-08T23:15:31Z,1387151,52225644,,Tulostoma,51914017,,25183
47512,[],2006-05-07T01:28:39Z,265914,51914017,,Simesa,51894731,,25183
47512,[],2006-05-06T22:49:40Z,247414,51894731,,TeaDrinker,51893164,,25146
47512,[],2006-05-06T22:37:52Z,0,51893164,,61.68.67.137,51892839,,25221
47512,[],2006-05-06T22:35:10Z,227287,51892839,,Titoxd,51892822,,25146
47512,[],2006-05-06T22:35:03Z,0,51892822,,61.68.67.137,51892636,,142
47512,[],2006-05-06T22:33:33Z,1022601,51892636,,Tawkerbot2,51892617,,25146
47512,[],2006-05-06T22:33:25Z,0,51892617,,61.68.67.137,51334290,,24760
47512,[],2006-05-03T08:03:16Z,822782,51334290,,Pflatau,51084536,,25146
47512,[],2006-05-01T19:06:52Z,0,51084536,,128.128.15.2,50350151,,25121
47512,[],2006-04-27T01:12:31Z,195374,50350151,,Magister Mathematicae,50350004,,24943
47512,[],2006-04-27T01:11:11Z,0,50350004,,24.24.241.241,50349643,,24941
47512,[],2006-04-27T01:08:34Z,387601,50349643,,Alias Flood,50349497,,24943
47512,[],2006-04-27T01:07:30Z,0,50349497,,71.102.115.80,50008324,,25005
47512,[],2006-04-25T00:52:38Z,200121,50008324,,Bikeable,50003902,,24943
47512,[],2006-04-25T00:22:26Z,0,50003902,,152.163.100.196,50003635,,25019
47512,[],2006-04-25T00:20:35Z,0,50003635,,152.163.100.196,49311018,,25001
47512,[],2006-04-20T17:14:21Z,460581,49311018,,Pgk,49310982,,24943
47512,[],2006-04-20T17:14:05Z,0,49310982,,170.76.20.253,48877242,,24804
47512,[],2006-04-17T19:04:51Z,8072,48877242,,William M. Connolley,48848247,,24943
47512,[],2006-04-17T14:46:03Z,6716,48848247,,Shoaler,48462741,,24948
47512,[],2006-04-14T19:59:23Z,750386,48462741,,Bcasterline,48458976,,24932
47512,[],2006-04-14T19:30:04Z,6716,48458976,,Shoaler,48425575,,25324
47512,[],2006-04-14T15:05:48Z,218866,48425575,,StephanieM,48424738,,24932
47512,[],2006-04-14T14:58:15Z,218866,48424738,,StephanieM,48282924,,24635
47512,[],2006-04-13T15:18:03Z,6716,48282924,,Shoaler,48252221,,24631
47512,[],2006-04-13T09:52:59Z,1070412,48252221,,Donut2,47419653,,24626
47512,[],2006-04-07T15:53:25Z,84417,47419653,,Vsmith,47419524,,24604
47512,[],2006-04-07T15:52:17Z,0,47419524,,207.165.122.3,47178161,,24662
47512,[],2006-04-06T00:36:31Z,271058,47178161,,YurikBot,46709038,,24604
47512,[],2006-04-03T06:47:58Z,16980,46709038,,Dragons flight,46708982,,24582
47512,[],2006-04-03T06:47:29Z,0,46708982,,69.85.163.73,46165849,,24586
47512,[],2006-03-30T14:10:23Z,0,46165849,,194.125.117.52,46127954,,24582
47512,[],2006-03-30T06:01:47Z,171365,46127954,,MONGO,46127938,,24582
47512,[],2006-03-30T06:01:32Z,171365,46127938,,MONGO,46118154,,24581
47512,[],2006-03-30T04:21:26Z,171365,46118154,,MONGO,46105484,,24551
47512,[],2006-03-30T02:32:58Z,171365,46105484,,MONGO,45923816,,24555
47512,[],2006-03-28T23:22:29Z,139489,45923816,,Knowledge Seeker,45724899,,24536
47512,[],2006-03-27T17:04:54Z,1017453,45724899,,Wmckibbin,45724642,,24530
47512,[],2006-03-27T17:02:56Z,1017453,45724642,,Wmckibbin,45715202,,24509
47512,[],2006-03-27T15:42:23Z,0,45715202,,194.201.25.22,45443200,,24475
47512,[],2006-03-25T18:00:08Z,0,45443200,,213.78.68.248,45352204,,24309
47512,[],2006-03-25T01:55:23Z,231595,45352204,,SchuminWeb,45251020,,24302
47512,[],2006-03-24T11:32:54Z,851950,45251020,,Shangrilaista,45087121,,24314
47512,[],2006-03-23T10:29:19Z,8072,45087121,,William M. Connolley,45082787,,24106
47512,[],2006-03-23T09:32:36Z,1046315,45082787,,GerryWolff,45011727,,24168
47512,[],2006-03-22T22:48:46Z,749968,45011727,,Peltoms,44886269,,24106
47512,[],2006-03-22T01:55:16Z,0,44886269,,67.70.136.164,44367041,,23918
47512,[],2006-03-18T15:50:37Z,0,44367041,,213.54.20.93,43734575,,23916
47512,[],2006-03-14T14:48:36Z,94080,43734575,,Aude,43734470,,23866
47512,[],2006-03-14T14:47:44Z,0,43734470,,212.64.161.249,43734417,,23877
47512,[],2006-03-14T14:47:13Z,0,43734417,,212.64.161.249,43479677,,23873
47512,[],2006-03-12T20:37:49Z,749968,43479677,,Peltoms,43479282,,23866
47512,[],2006-03-12T20:34:56Z,749968,43479282,,Peltoms,43478852,,23559
47512,[],2006-03-12T20:31:45Z,749968,43478852,,Peltoms,43167820,,23344
47512,[],2006-03-10T18:12:25Z,241337,43167820,,RexNL,43167785,,23322
47512,[],2006-03-10T18:12:12Z,0,43167785,,209.115.232.94,42975848,,23324
47512,[],2006-03-09T15:00:38Z,16980,42975848,,Dragons flight,42975477,,23322
47512,[],2006-03-09T14:57:44Z,0,42975477,,201.64.73.126,42895893,,23436
47512,[],2006-03-09T01:05:15Z,0,42895893,,68.62.18.225,42895652,,23322
47512,[],2006-03-09T01:03:25Z,0,42895652,,68.62.18.225,42751598,,23335
47512,[],2006-03-08T03:26:55Z,262806,42751598,,Mhking,42751556,,23322
47512,[],2006-03-08T03:26:40Z,262806,42751556,,Mhking,42751505,,23344
47512,[],2006-03-08T03:26:15Z,0,42751505,,150.203.2.85,42751468,,23372
47512,[],2006-03-08T03:26:00Z,0,42751468,,130.56.32.2,42750542,,23344
47512,[],2006-03-08T03:19:00Z,0,42750542,,150.203.2.85,42750435,,23322
47512,[],2006-03-08T03:18:09Z,0,42750435,,150.203.2.85,42715657,,23336
47512,[],2006-03-07T23:08:38Z,8072,42715657,,William M. Connolley,42694304,,23322
47512,[],2006-03-07T20:45:18Z,0,42694304,,161.55.168.54,42692073,,23755
47512,[],2006-03-07T20:29:31Z,0,42692073,,161.55.168.54,41958979,,23165
47512,[],2006-03-02T22:03:18Z,1019834,41958979,,Jonnebob,41602462,,22970
47512,[],2006-02-28T12:44:06Z,94969,41602462,,Bookofjude,41602351,,20886
47512,[],2006-02-28T12:42:39Z,0,41602351,,193.112.229.153,41602323,,19536
47512,[],2006-02-28T12:42:11Z,0,41602323,,193.112.229.153,41602316,,20477
47512,[],2006-02-28T12:42:03Z,0,41602316,,193.112.229.153,41602080,,20471
47512,[],2006-02-28T12:38:37Z,0,41602080,,193.112.229.153,41601980,,20895
47512,[],2006-02-28T12:37:15Z,88149,41601980,,ESkog,41601939,,20886
47512,[],2006-02-28T12:36:43Z,0,41601939,,193.112.229.153,40878841,,20517
47512,[],2006-02-23T16:50:35Z,0,40878841,,80.176.64.3,40877990,,20886
47512,[],2006-02-23T16:43:59Z,0,40877990,,80.176.64.3,40795918,,20877
47512,[],2006-02-23T01:52:14Z,822782,40795918,,Pflatau,40631414,,20800
47512,[],2006-02-21T23:16:34Z,0,40631414,,88.111.83.171,40621987,,20824
47512,[],2006-02-21T22:09:12Z,88149,40621987,,ESkog,40621955,,20740
47512,[],2006-02-21T22:08:57Z,0,40621955,,142.22.16.58,39904102,,463
47512,[],2006-02-16T18:37:58Z,726300,39904102,,Mostlyharmless,39643494,,20740
47512,[],2006-02-14T22:07:17Z,8072,39643494,,William M. Connolley,39643319,,20710
47512,[],2006-02-14T22:05:50Z,8072,39643319,,William M. Connolley,39640823,,20670
47512,[],2006-02-14T21:46:03Z,0,39640823,,68.118.234.107,39592489,,22216
47512,[],2006-02-14T14:46:17Z,82432,39592489,,Discospinster,39592401,,22156
47512,[],2006-02-14T14:45:23Z,0,39592401,,216.191.209.118,39592319,,22192
47512,[],2006-02-14T14:44:17Z,0,39592319,,216.191.209.118,39497316,,22190
47512,[],2006-02-13T22:47:58Z,100838,39497316,,Evolauxia,39157272,,22156
47512,[],2006-02-11T02:12:57Z,513772,39157272,,Fiddler's Green,39074129,,22084
47512,[],2006-02-10T15:09:55Z,749968,39074129,,Peltoms,39073906,,22083
47512,[],2006-02-10T15:07:53Z,749968,39073906,,Peltoms,39069838,,21904
47512,[],2006-02-10T14:29:10Z,749968,39069838,,Peltoms,39069724,,21731
47512,[],2006-02-10T14:27:37Z,749968,39069724,,Peltoms,39069448,,21689
47512,[],2006-02-10T14:24:25Z,749968,39069448,,Peltoms,39069237,,21658
